order_id,order_date,expected_delivery_date,actual_delivery_date,supplier_id,product_id,warehouse_id,quantity_ordered,quantity_received,unit_cost_usd,total_cost_usd,order_status,delivery_status,days_late,quality_score,defect_quantity,payment_status,shipping_mode,order_year,order_month,order_month_name,order_quarter,order_year_month,actual_lead_time,fill_rate,is_perfect_order,supplier_name,country,tier,supplier_category,product_name,product_category,warehouse_name,city
PO00573,2024-03-22,2024-03-30,2024-03-31,SUP007,PRD007,WH002,250,241,34.15,8538.68,Delivered,Late,1.0,3.4,10,Pending,Sea Freight,2024,3,March,1,2024-03,9.0,96.4,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jeddah Port Warehouse,Jeddah
PO00574,2023-03-27,2023-04-12,,SUP006,PRD006,WH001,100,0,15.9,1590.02,In Transit,Pending,,,0,Pending,Air Freight,2023,3,March,1,2023-03,,0.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Riyadh Central Warehouse,Riyadh
PO00575,2023-08-30,2023-09-23,,SUP002,PRD002,WH005,250,0,3.28,819.57,Cancelled,Cancelled,,,0,Cancelled,Sea Freight,2023,8,August,3,2023-08,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Jubail Chemical Storage,Jubail
PO00576,2023-09-01,2023-09-14,,SUP010,PRD010,WH003,200,0,13.08,2616.78,In Transit,Pending,,,0,Pending,Air Freight,2023,9,September,3,2023-09,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dammam Industrial Store,Dammam
PO00577,2023-05-28,2023-06-08,,SUP002,PRD002,WH002,500,0,3.16,1581.03,Pending,Pending,,,0,Pending,Express Courier,2023,5,May,2,2023-05,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Jeddah Port Warehouse,Jeddah
PO00578,2023-02-27,2023-03-05,,SUP008,PRD017,WH006,1000,0,22.3,22298.48,In Transit,Pending,,,0,Pending,Air Freight,2023,2,February,1,2023-02,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Madinah Distribution Center,Madinah
PO00579,2023-10-12,2023-10-30,,SUP015,PRD015,WH003,250,0,7.43,1858.66,In Transit,Pending,,,0,Pending,Express Courier,2023,10,October,4,2023-10,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dammam Industrial Store,Dammam
PO00580,2023-02-05,2023-03-05,2023-03-04,SUP014,PRD014,WH006,300,297,70.11,21033.62,Delivered,On Time,0.0,4.4,7,Paid,Rail,2023,2,February,1,2023-02,27.0,99.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Madinah Distribution Center,Madinah
PO00581,2023-01-09,2023-01-21,2023-01-30,SUP015,PRD015,WH003,150,148,8.33,1250.03,Delivered,Very Late,9.0,4.3,6,Pending,Road Transport,2023,1,January,1,2023-01,21.0,98.67,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dammam Industrial Store,Dammam
PO00582,2023-03-24,2023-04-19,,SUP014,PRD014,WH004,300,0,68.74,20623.35,In Transit,Pending,,,0,Pending,Sea Freight,2023,3,March,1,2023-03,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dubai Free Zone Hub,Dubai
PO00583,2023-06-14,2023-06-19,,SUP012,PRD012,WH005,500,0,19.25,9622.94,In Transit,Pending,,,0,Pending,Express Courier,2023,6,June,2,2023-06,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Jubail Chemical Storage,Jubail
PO00584,2023-12-01,2023-12-24,2023-12-24,SUP008,PRD008,WH001,250,232,9.15,2288.72,Delivered,On Time,0.0,3.2,1,Paid,Rail,2023,12,December,4,2023-12,23.0,92.8,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Riyadh Central Warehouse,Riyadh
PO00585,2023-11-24,2023-12-01,2023-12-06,SUP008,PRD017,WH006,200,181,24.02,4803.54,Delivered,Late,5.0,3.7,3,Pending,Express Courier,2023,11,November,4,2023-11,12.0,90.5,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Madinah Distribution Center,Madinah
PO00586,2023-08-18,2023-09-10,2023-09-07,SUP001,PRD001,WH005,150,135,43.83,6574.93,Delivered,On Time,0.0,4.2,4,Paid,Road Transport,2023,8,August,3,2023-08,20.0,90.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Jubail Chemical Storage,Jubail
PO00587,2023-06-24,2023-07-19,,SUP010,PRD010,WH001,500,0,12.79,6396.02,Cancelled,Cancelled,,,0,Cancelled,Rail,2023,6,June,2,2023-06,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Riyadh Central Warehouse,Riyadh
PO00588,2024-11-20,2024-12-15,2024-12-18,SUP008,PRD008,WH002,500,456,9.0,4500.78,Delivered,Late,3.0,4.7,13,Paid,Air Freight,2024,11,November,4,2024-11,28.0,91.2,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Jeddah Port Warehouse,Jeddah
PO00589,2024-03-04,2024-03-07,2024-03-06,SUP003,PRD003,WH002,200,187,28.57,5713.86,Delivered,On Time,0.0,4.4,4,Paid,Road Transport,2024,3,March,1,2024-03,2.0,93.5,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jeddah Port Warehouse,Jeddah
PO00590,2024-12-10,2024-12-25,,SUP007,PRD007,WH006,250,0,30.75,7687.67,In Transit,Pending,,,0,Pending,Express Courier,2024,12,December,4,2024-12,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Madinah Distribution Center,Madinah
PO00591,2023-03-02,2023-03-20,,SUP001,PRD001,WH002,50,0,43.26,2163.08,In Transit,Pending,,,0,Pending,Express Courier,2023,3,March,1,2023-03,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Jeddah Port Warehouse,Jeddah
PO00592,2024-09-26,2024-10-20,,SUP007,PRD007,WH004,150,0,35.05,5257.0,In Transit,Pending,,,0,Pending,Express Courier,2024,9,September,3,2024-09,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO00593,2023-02-12,2023-02-20,,SUP010,PRD010,WH003,750,0,13.07,9805.94,Cancelled,Cancelled,,,0,Cancelled,Rail,2023,2,February,1,2023-02,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dammam Industrial Store,Dammam
PO00594,2023-05-16,2023-06-04,,SUP002,PRD002,WH006,150,0,3.16,474.75,In Transit,Pending,,,0,Pending,Road Transport,2023,5,May,2,2023-05,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO00595,2023-02-15,2023-03-13,,SUP003,PRD003,WH003,500,0,27.79,13894.14,In Transit,Pending,,,0,Pending,Road Transport,2023,2,February,1,2023-02,,0.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Dammam Industrial Store,Dammam
PO00596,2024-09-19,2024-10-02,,SUP014,PRD014,WH005,150,0,64.83,9723.98,In Transit,Pending,,,0,Pending,Rail,2024,9,September,3,2024-09,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Jubail Chemical Storage,Jubail
PO00597,2023-06-04,2023-06-13,2023-06-10,SUP009,PRD009,WH001,250,229,200.78,50196.23,Delivered,On Time,0.0,3.9,1,Pending,Road Transport,2023,6,June,2,2023-06,6.0,91.6,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Riyadh Central Warehouse,Riyadh
PO00598,2024-12-27,2025-01-14,2025-01-12,SUP009,PRD009,WH004,250,229,217.24,54310.57,Delivered,On Time,0.0,3.3,5,Paid,Express Courier,2024,12,December,4,2024-12,16.0,91.6,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO00599,2023-08-06,2023-09-02,2023-09-03,SUP010,PRD010,WH005,100,98,12.11,1210.95,Delivered,Late,1.0,3.1,3,Paid,Express Courier,2023,8,August,3,2023-08,28.0,98.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Jubail Chemical Storage,Jubail
PO00600,2023-04-19,2023-04-22,2023-04-26,SUP014,PRD014,WH002,250,239,64.92,16229.48,Delivered,Late,4.0,3.0,11,Pending,Express Courier,2023,4,April,2,2023-04,7.0,95.6,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Jeddah Port Warehouse,Jeddah
PO00601,2023-05-13,2023-05-25,,SUP004,PRD004,WH006,50,0,127.39,6369.42,In Transit,Pending,,,0,Pending,Express Courier,2023,5,May,2,2023-05,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Steel Beam H200,Steel,Madinah Distribution Center,Madinah
PO00602,2024-09-08,2024-09-19,2024-09-17,SUP007,PRD007,WH004,200,183,30.98,6195.78,Delivered,On Time,0.0,4.6,2,Paid,Rail,2024,9,September,3,2024-09,9.0,91.5,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO00603,2024-03-18,2024-04-09,2024-04-08,SUP012,PRD012,WH006,750,708,17.83,13369.03,Delivered,On Time,0.0,3.8,9,Pending,Rail,2024,3,March,1,2024-03,21.0,94.4,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Madinah Distribution Center,Madinah
PO00604,2024-01-13,2024-02-05,,SUP010,PRD010,WH004,100,0,11.47,1147.28,In Transit,Pending,,,0,Pending,Road Transport,2024,1,January,1,2024-01,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dubai Free Zone Hub,Dubai
PO00605,2024-04-19,2024-05-13,2024-05-13,SUP011,PRD011,WH006,750,707,104.27,78205.99,Delivered,On Time,0.0,4.8,16,Paid,Road Transport,2024,4,April,2,2024-04,24.0,94.27,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO00606,2023-09-12,2023-10-03,2023-09-30,SUP009,PRD009,WH003,500,470,210.7,105348.46,Delivered,On Time,0.0,3.9,16,Paid,Express Courier,2023,9,September,3,2023-09,18.0,94.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dammam Industrial Store,Dammam
PO00607,2023-03-25,2023-04-20,,SUP013,PRD013,WH001,150,0,5.61,840.99,Pending,Pending,,,0,Pending,Rail,2023,3,March,1,2023-03,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Riyadh Central Warehouse,Riyadh
PO00608,2023-02-16,2023-02-28,,SUP002,PRD002,WH006,750,0,3.4,2552.65,In Transit,Pending,,,0,Pending,Rail,2023,2,February,1,2023-02,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO00609,2024-09-30,2024-10-30,2024-11-01,SUP013,PRD020,WH003,250,246,42.39,10597.02,Delivered,Late,2.0,3.2,6,Paid,Sea Freight,2024,9,September,3,2024-09,32.0,98.4,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Dammam Industrial Store,Dammam
PO00610,2023-06-25,2023-07-20,,SUP011,PRD011,WH004,750,0,94.56,70923.67,In Transit,Pending,,,0,Pending,Express Courier,2023,6,June,2,2023-06,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dubai Free Zone Hub,Dubai
PO00611,2024-01-05,2024-01-10,2024-01-08,SUP012,PRD012,WH003,50,48,19.37,968.75,Delivered,On Time,0.0,3.4,0,Pending,Air Freight,2024,1,January,1,2024-01,3.0,96.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dammam Industrial Store,Dammam
PO00612,2024-03-22,2024-04-03,,SUP014,PRD014,WH001,150,0,66.37,9955.71,Pending,Pending,,,0,Pending,Sea Freight,2024,3,March,1,2024-03,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Riyadh Central Warehouse,Riyadh
PO00613,2023-04-30,2023-05-25,,SUP003,PRD003,WH006,750,0,28.58,21435.19,Pending,Pending,,,0,Pending,Rail,2023,4,April,2,2023-04,,0.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Madinah Distribution Center,Madinah
PO00614,2024-08-22,2024-09-12,,SUP004,PRD004,WH003,50,0,120.01,6000.47,In Transit,Pending,,,0,Pending,Sea Freight,2024,8,August,3,2024-08,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Steel Beam H200,Steel,Dammam Industrial Store,Dammam
PO00615,2024-10-07,2024-11-06,,SUP014,PRD014,WH004,1000,0,71.49,71490.51,Pending,Pending,,,0,Pending,Sea Freight,2024,10,October,4,2024-10,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dubai Free Zone Hub,Dubai
PO00616,2024-05-14,2024-06-04,,SUP007,PRD007,WH005,200,0,33.83,6765.72,Pending,Pending,,,0,Pending,Express Courier,2024,5,May,2,2024-05,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jubail Chemical Storage,Jubail
PO00617,2023-01-20,2023-01-25,2023-01-25,SUP007,PRD007,WH005,300,283,32.65,9795.71,Delivered,On Time,0.0,3.9,2,Paid,Rail,2023,1,January,1,2023-01,5.0,94.33,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jubail Chemical Storage,Jubail
PO00618,2023-08-26,2023-09-19,,SUP009,PRD009,WH005,750,0,203.63,152723.62,In Transit,Pending,,,0,Pending,Road Transport,2023,8,August,3,2023-08,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Jubail Chemical Storage,Jubail
PO00619,2024-12-29,2025-01-21,,SUP007,PRD007,WH006,750,0,34.24,25679.12,In Transit,Pending,,,0,Pending,Air Freight,2024,12,December,4,2024-12,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Madinah Distribution Center,Madinah
PO00620,2024-09-28,2024-10-24,2024-10-24,SUP004,PRD016,WH006,750,682,54.19,40639.82,Delivered,On Time,0.0,3.8,33,Paid,Express Courier,2024,9,September,3,2024-09,26.0,90.93,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Madinah Distribution Center,Madinah
PO00621,2023-02-18,2023-03-04,2023-03-09,SUP001,PRD001,WH003,300,282,46.54,13963.33,Delivered,Late,5.0,4.2,1,Paid,Road Transport,2023,2,February,1,2023-02,19.0,94.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO00622,2023-12-30,2024-01-10,2024-01-11,SUP013,PRD013,WH005,100,99,5.64,563.61,Delivered,Late,1.0,4.6,3,Paid,Sea Freight,2023,12,December,4,2023-12,12.0,99.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO00623,2024-06-03,2024-06-09,2024-06-11,SUP002,PRD002,WH006,1000,949,3.2,3200.61,Delivered,Late,2.0,4.7,7,Paid,Air Freight,2024,6,June,2,2024-06,8.0,94.9,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO00624,2023-05-06,2023-05-22,2023-05-20,SUP014,PRD014,WH004,150,136,67.89,10183.06,Delivered,On Time,0.0,3.7,5,Paid,Air Freight,2023,5,May,2,2023-05,14.0,90.67,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dubai Free Zone Hub,Dubai
PO00625,2023-06-05,2023-06-12,,SUP013,PRD020,WH002,500,0,45.68,22841.76,In Transit,Pending,,,0,Pending,Rail,2023,6,June,2,2023-06,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Jeddah Port Warehouse,Jeddah
PO00626,2024-06-12,2024-06-29,2024-06-26,SUP013,PRD020,WH001,300,282,44.68,13404.87,Delivered,On Time,0.0,4.5,6,Pending,Air Freight,2024,6,June,2,2024-06,14.0,94.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Riyadh Central Warehouse,Riyadh
PO00627,2024-08-11,2024-08-26,,SUP001,PRD001,WH004,250,0,48.15,12037.4,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,8,August,3,2024-08,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dubai Free Zone Hub,Dubai
PO00628,2023-12-19,2024-01-10,2024-01-19,SUP001,PRD001,WH005,750,727,48.52,36387.83,Delivered,Very Late,9.0,4.8,28,Pending,Road Transport,2023,12,December,4,2023-12,31.0,96.93,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Jubail Chemical Storage,Jubail
PO00629,2023-03-28,2023-04-23,2023-04-22,SUP001,PRD001,WH004,250,238,49.3,12325.36,Delivered,On Time,0.0,4.5,1,Paid,Express Courier,2023,3,March,1,2023-03,25.0,95.2,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dubai Free Zone Hub,Dubai
PO00630,2024-08-29,2024-09-24,,SUP005,PRD005,WH003,1000,0,82.16,82158.13,In Transit,Pending,,,0,Pending,Sea Freight,2024,8,August,3,2024-08,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Dammam Industrial Store,Dammam
PO00631,2024-01-17,2024-01-21,2024-01-24,SUP005,PRD019,WH001,750,700,4.51,3383.61,Delivered,Late,3.0,3.5,26,Paid,Road Transport,2024,1,January,1,2024-01,7.0,93.33,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Riyadh Central Warehouse,Riyadh
PO00632,2024-11-13,2024-11-28,,SUP013,PRD013,WH006,200,0,5.07,1014.07,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2024,11,November,4,2024-11,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Madinah Distribution Center,Madinah
PO00633,2024-08-19,2024-08-25,2024-08-25,SUP004,PRD016,WH004,500,494,57.83,28916.89,Delivered,On Time,0.0,4.0,11,Paid,Rail,2024,8,August,3,2024-08,6.0,98.8,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Dubai Free Zone Hub,Dubai
PO00634,2024-08-25,2024-09-15,,SUP009,PRD009,WH003,500,0,230.89,115445.06,Pending,Pending,,,0,Pending,Rail,2024,8,August,3,2024-08,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dammam Industrial Store,Dammam
PO00635,2024-03-02,2024-03-21,2024-03-29,SUP014,PRD014,WH002,1000,986,62.07,62067.92,Delivered,Very Late,8.0,3.2,10,Pending,Air Freight,2024,3,March,1,2024-03,27.0,98.6,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Jeddah Port Warehouse,Jeddah
PO00636,2024-07-26,2024-08-25,,SUP006,PRD006,WH005,100,0,15.25,1524.8,In Transit,Pending,,,0,Pending,Express Courier,2024,7,July,3,2024-07,,0.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jubail Chemical Storage,Jubail
PO00637,2023-10-24,2023-11-07,2023-11-06,SUP001,PRD001,WH001,150,137,49.29,7393.92,Delivered,On Time,0.0,4.2,0,Paid,Air Freight,2023,10,October,4,2023-10,13.0,91.33,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Riyadh Central Warehouse,Riyadh
PO00638,2023-07-07,2023-07-13,,SUP014,PRD014,WH001,300,0,62.41,18722.63,Cancelled,Cancelled,,,0,Cancelled,Sea Freight,2023,7,July,3,2023-07,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Riyadh Central Warehouse,Riyadh
PO00639,2024-03-03,2024-03-20,,SUP008,PRD017,WH005,500,0,22.47,11234.13,In Transit,Pending,,,0,Pending,Express Courier,2024,3,March,1,2024-03,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Jubail Chemical Storage,Jubail
PO00640,2023-05-16,2023-06-08,,SUP013,PRD013,WH005,750,0,5.51,4134.7,Pending,Pending,,,0,Pending,Air Freight,2023,5,May,2,2023-05,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO00641,2023-11-30,2023-12-10,,SUP002,PRD002,WH004,300,0,3.3,989.9,In Transit,Pending,,,0,Pending,Rail,2023,11,November,4,2023-11,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Dubai Free Zone Hub,Dubai
PO00642,2023-10-12,2023-11-06,2023-11-11,SUP011,PRD011,WH002,100,91,103.89,10389.14,Delivered,Late,5.0,4.2,2,Paid,Express Courier,2023,10,October,4,2023-10,30.0,91.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jeddah Port Warehouse,Jeddah
PO00643,2023-07-13,2023-07-16,2023-07-17,SUP013,PRD020,WH005,200,196,44.98,8996.72,Delivered,Late,1.0,4.7,5,Paid,Express Courier,2023,7,July,3,2023-07,4.0,98.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Jubail Chemical Storage,Jubail
PO00644,2023-11-25,2023-12-25,2023-12-24,SUP007,PRD007,WH004,1000,931,33.0,33000.54,Delivered,On Time,0.0,3.5,5,Paid,Road Transport,2023,11,November,4,2023-11,29.0,93.1,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO00645,2023-05-28,2023-06-04,2023-06-06,SUP003,PRD003,WH001,300,275,27.94,8383.25,Delivered,Late,2.0,4.4,4,Paid,Rail,2023,5,May,2,2023-05,9.0,91.67,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Riyadh Central Warehouse,Riyadh
PO00646,2023-11-28,2023-12-02,2023-11-30,SUP005,PRD019,WH001,1000,975,4.49,4489.88,Delivered,On Time,0.0,3.8,5,Paid,Express Courier,2023,11,November,4,2023-11,2.0,97.5,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Riyadh Central Warehouse,Riyadh
PO00647,2024-02-21,2024-03-08,2024-03-22,SUP002,PRD002,WH001,100,92,3.31,331.28,Delivered,Very Late,14.0,4.1,3,Paid,Rail,2024,2,February,1,2024-02,30.0,92.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Riyadh Central Warehouse,Riyadh
PO00648,2023-03-27,2023-04-10,,SUP014,PRD014,WH002,150,0,69.37,10406.21,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,3,March,1,2023-03,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Jeddah Port Warehouse,Jeddah
PO00649,2024-03-09,2024-03-12,,SUP015,PRD015,WH001,250,0,8.17,2043.52,Pending,Pending,,,0,Pending,Air Freight,2024,3,March,1,2024-03,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Riyadh Central Warehouse,Riyadh
PO00650,2023-01-01,2023-01-23,2023-01-23,SUP001,PRD001,WH003,1000,928,45.28,45276.86,Delivered,On Time,0.0,3.3,24,Paid,Rail,2023,1,January,1,2023-01,22.0,92.8,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO00651,2024-12-16,2025-01-05,2025-01-05,SUP002,PRD002,WH006,300,296,3.17,951.31,Delivered,On Time,0.0,4.9,9,Pending,Road Transport,2024,12,December,4,2024-12,20.0,98.67,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO00652,2023-12-16,2023-12-29,2023-12-27,SUP004,PRD016,WH005,50,48,58.54,2927.02,Delivered,On Time,0.0,3.8,2,Pending,Express Courier,2023,12,December,4,2023-12,11.0,96.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Jubail Chemical Storage,Jubail
PO00653,2023-03-25,2023-03-28,,SUP013,PRD013,WH005,100,0,5.27,526.55,Pending,Pending,,,0,Pending,Rail,2023,3,March,1,2023-03,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO00654,2024-09-07,2024-10-06,2024-10-17,SUP006,PRD006,WH002,750,675,15.41,11561.21,Delivered,Very Late,11.0,4.5,25,Paid,Express Courier,2024,9,September,3,2024-09,40.0,90.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jeddah Port Warehouse,Jeddah
PO00655,2024-10-02,2024-10-20,,SUP005,PRD005,WH002,50,0,84.33,4216.48,In Transit,Pending,,,0,Pending,Express Courier,2024,10,October,4,2024-10,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Jeddah Port Warehouse,Jeddah
PO00656,2023-08-03,2023-08-18,2023-08-17,SUP001,PRD001,WH006,1000,919,43.67,43671.09,Delivered,On Time,0.0,4.5,30,Paid,Air Freight,2023,8,August,3,2023-08,14.0,91.9,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Madinah Distribution Center,Madinah
PO00657,2023-03-08,2023-04-07,2023-04-13,SUP003,PRD003,WH005,1000,961,30.54,30539.14,Delivered,Very Late,6.0,4.4,42,Paid,Sea Freight,2023,3,March,1,2023-03,36.0,96.1,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jubail Chemical Storage,Jubail
PO00658,2023-11-27,2023-12-03,,SUP007,PRD007,WH003,750,0,32.78,24584.07,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,11,November,4,2023-11,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dammam Industrial Store,Dammam
