shipment_id,order_id,shipment_date,estimated_arrival,actual_arrival,origin_city,origin_country,destination_city,destination_country,carrier_name,shipping_mode,weight_kg,volume_cbm,shipping_cost_usd,insurance_cost_usd,customs_clearance_days,shipment_status,damage_flag,temperature_controlled
SHP00527,PO01901,2024-10-19,2024-11-06,2024-11-07,Jeddah,Saudi Arabia,Jubail,Saudi Arabia,DB Schenker,Express Courier,4761.6,16.25,10445.88,784.09,2,Delivered,0,0
SHP00528,PO00518,2024-02-02,2024-02-06,2024-02-06,Istanbul,Turkey,Riyadh,Saudi Arabia,DB Schenker,Rail,360.3,1.3,604.03,28.23,3,Delivered,0,0
SHP00529,PO01176,2024-11-26,2024-12-04,2024-12-09,Shanghai,China,Dubai,UAE,DB Schenker,Air Freight,3238.9,11.45,3690.83,234.2,4,Delivered,0,0
SHP00530,PO00136,2023-01-25,2023-02-05,2023-02-05,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,DB Schenker,Sea Freight,1036.4,5.26,1467.51,113.88,7,Delivered,0,0
SHP00531,PO01557,2024-05-31,2024-06-23,2024-07-01,Shanghai,China,Jeddah,Saudi Arabia,Agility Logistics,Rail,695.9,4.17,1005.18,67.21,7,In Transit,0,1
SHP00532,PO01006,2023-04-14,2023-05-09,2023-05-11,Shanghai,China,Dubai,UAE,FedEx,Express Courier,2427.9,8.63,1995.69,65.43,1,Delivered,0,0
SHP00533,PO01318,2024-06-27,2024-06-30,2024-06-30,Muscat,Oman,Madinah,Saudi Arabia,Maersk Line,Road Transport,1838.2,6.87,2385.46,153.52,6,Customs Hold,0,0
SHP00534,PO01509,2024-04-30,2024-05-10,2024-05-10,Seoul,South Korea,Dubai,UAE,Maersk Line,Rail,4811.1,18.1,7249.6,280.57,0,Delivered,0,0
SHP00535,PO01795,2023-09-27,2023-10-15,2023-10-15,Riyadh,Saudi Arabia,Dubai,UAE,DHL Global,Express Courier,3205.9,16.22,4739.1,134.65,5,Customs Hold,0,0
SHP00536,PO01572,2023-07-29,2023-08-05,2023-08-07,Shanghai,China,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,203.9,0.88,365.27,25.88,7,Delivered,1,0
SHP00537,PO01974,2023-11-05,2023-11-18,2023-11-18,Cairo,Egypt,Madinah,Saudi Arabia,DB Schenker,Air Freight,323.1,0.98,451.57,26.61,5,In Transit,0,0
SHP00538,PO01919,2023-12-07,2023-12-25,2023-12-28,Milan,Italy,Riyadh,Saudi Arabia,NAQEL Express,Rail,3507.8,13.99,6363.44,498.4,2,Delivered,0,0
SHP00539,PO01994,2024-04-11,2024-05-06,2024-05-07,Milan,Italy,Riyadh,Saudi Arabia,Maersk Line,Road Transport,157.2,0.52,200.57,13.16,1,Delayed,0,0
SHP00540,PO00217,2023-08-16,2023-08-29,2023-08-29,Shanghai,China,Madinah,Saudi Arabia,Maersk Line,Road Transport,519.2,1.59,1496.03,118.39,6,Delivered,0,0
SHP00541,PO01948,2023-06-14,2023-06-29,2023-06-29,Dubai,UAE,Dammam,Saudi Arabia,NAQEL Express,Sea Freight,3493.7,13.3,5366.57,133.79,0,Delayed,0,0
SHP00542,PO00029,2023-05-24,2023-05-31,2023-06-02,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,DB Schenker,Road Transport,1159.4,3.85,1923.39,54.0,6,Delivered,0,0
SHP00543,PO01257,2024-12-20,2025-01-10,2025-01-13,Dammam,Saudi Arabia,Dubai,UAE,Maersk Line,Road Transport,4000.6,20.46,11827.9,806.28,7,Delivered,0,0
SHP00544,PO01209,2023-11-12,2023-11-22,2023-11-22,Dubai,UAE,Jubail,Saudi Arabia,DB Schenker,Rail,160.5,0.5,128.89,9.76,3,Delivered,0,0
SHP00545,PO00591,2023-03-04,2023-03-13,2023-03-13,Riyadh,Saudi Arabia,Jeddah,Saudi Arabia,Saudi Post Logistics,Rail,4087.2,24.13,10086.61,302.23,5,Delivered,0,0
SHP00546,PO00045,2024-10-18,2024-10-27,2024-10-27,Milan,Italy,Jeddah,Saudi Arabia,Aramex,Road Transport,4447.1,14.29,7437.73,161.4,5,Delivered,0,0
SHP00547,PO01330,2023-10-23,2023-10-31,2023-11-01,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,DB Schenker,Sea Freight,3203.1,18.55,8295.77,614.37,2,Delivered,0,0
SHP00548,PO01510,2023-02-21,2023-03-01,2023-03-01,Dammam,Saudi Arabia,Dubai,UAE,Aramex,Air Freight,423.2,1.49,491.74,28.92,6,In Transit,0,1
SHP00549,PO00501,2024-07-15,2024-07-23,2024-07-26,Dammam,Saudi Arabia,Madinah,Saudi Arabia,Saudi Post Logistics,Rail,643.6,2.03,496.65,30.36,4,Delivered,0,0
SHP00550,PO00175,2023-06-02,2023-06-14,2023-06-14,Riyadh,Saudi Arabia,Jubail,Saudi Arabia,Saudi Post Logistics,Express Courier,4857.6,21.09,3974.15,232.37,5,Delivered,0,1
SHP00551,PO01189,2024-08-29,2024-09-01,2024-09-01,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,FedEx,Road Transport,2798.0,10.42,7173.21,363.47,3,Delayed,0,0
SHP00552,PO01794,2024-08-16,2024-09-03,2024-09-03,Dubai,UAE,Madinah,Saudi Arabia,NAQEL Express,Road Transport,275.6,1.1,596.43,15.08,7,In Transit,0,0
SHP00553,PO01685,2024-07-09,2024-07-22,2024-07-23,Manama,Bahrain,Dammam,Saudi Arabia,NAQEL Express,Rail,2468.9,12.31,6040.19,219.91,6,Delivered,0,0
SHP00554,PO00875,2023-05-29,2023-06-01,2023-06-01,Munich,Germany,Dammam,Saudi Arabia,Aramex,Rail,1523.4,6.43,4418.93,266.44,5,In Transit,0,0
SHP00555,PO01216,2023-08-19,2023-09-01,2023-09-01,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,Agility Logistics,Sea Freight,2934.9,16.49,1629.89,115.37,0,Delivered,0,0
SHP00556,PO00726,2024-04-14,2024-05-05,2024-05-05,Milan,Italy,Madinah,Saudi Arabia,Agility Logistics,Sea Freight,2888.8,8.29,7615.13,524.34,2,In Transit,0,0
SHP00557,PO00902,2024-06-25,2024-07-09,2024-07-10,Kuala Lumpur,Malaysia,Jubail,Saudi Arabia,DHL Global,Rail,1518.4,8.68,2255.74,52.8,2,Delivered,0,0
SHP00558,PO01394,2023-12-05,2023-12-16,2023-12-16,Dammam,Saudi Arabia,Madinah,Saudi Arabia,DB Schenker,Road Transport,4692.3,19.39,9070.3,265.92,3,Delivered,0,0
SHP00559,PO01865,2023-05-16,2023-05-31,2023-05-31,Dubai,UAE,Dammam,Saudi Arabia,DB Schenker,Express Courier,3508.3,10.66,7992.38,329.62,7,In Transit,0,0
SHP00560,PO01486,2023-08-07,2023-08-24,2023-08-24,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,Aramex,Rail,3660.3,14.31,3044.66,87.39,4,Customs Hold,0,0
SHP00561,PO00428,2024-04-06,2024-04-23,2024-04-23,Munich,Germany,Dubai,UAE,DB Schenker,Sea Freight,3843.9,18.72,2310.52,147.19,6,Delivered,0,0
SHP00562,PO01132,2024-08-10,2024-08-28,2024-09-01,Dammam,Saudi Arabia,Dubai,UAE,Saudi Post Logistics,Sea Freight,4691.7,16.1,11783.87,611.75,2,Delivered,0,0
SHP00563,PO01304,2023-03-02,2023-03-15,2023-03-25,Dubai,UAE,Dammam,Saudi Arabia,Aramex,Rail,3910.2,11.85,6748.69,456.72,2,Delivered,0,0
SHP00564,PO00445,2023-09-27,2023-10-05,2023-10-05,Munich,Germany,Jeddah,Saudi Arabia,NAQEL Express,Express Courier,4818.8,17.74,11682.42,639.12,1,In Transit,0,0
SHP00565,PO00283,2023-10-31,2023-11-17,2023-11-17,Cairo,Egypt,Dubai,UAE,DB Schenker,Air Freight,4475.5,16.26,12909.12,797.97,6,Delayed,0,0
SHP00566,PO01990,2024-12-07,2024-12-24,2024-12-30,Riyadh,Saudi Arabia,Dammam,Saudi Arabia,NAQEL Express,Air Freight,601.4,3.87,573.61,30.76,3,Delivered,0,0
SHP00567,PO01659,2023-11-09,2023-11-12,2023-11-12,Jeddah,Saudi Arabia,Jubail,Saudi Arabia,FedEx,Rail,2274.0,7.2,2431.68,191.97,7,Delayed,0,0
SHP00568,PO00176,2023-08-27,2023-09-14,2023-09-16,Shanghai,China,Madinah,Saudi Arabia,Aramex,Rail,3365.7,9.63,6786.41,473.47,0,Delivered,0,0
SHP00569,PO00001,2024-03-25,2024-04-11,2024-04-11,Kuala Lumpur,Malaysia,Jubail,Saudi Arabia,NAQEL Express,Sea Freight,4363.5,12.88,3504.31,192.95,4,Delivered,0,1
SHP00570,PO01433,2023-07-28,2023-08-12,2023-08-12,Mumbai,India,Dammam,Saudi Arabia,DHL Global,Road Transport,4062.9,12.26,11108.68,566.16,7,Delayed,0,0
SHP00571,PO01618,2024-02-01,2024-02-09,2024-02-09,Istanbul,Turkey,Jubail,Saudi Arabia,Maersk Line,Rail,4325.4,13.22,5223.02,125.47,5,Delivered,1,0
SHP00572,PO00250,2023-03-02,2023-03-05,2023-03-05,Seoul,South Korea,Jeddah,Saudi Arabia,Agility Logistics,Rail,3265.6,12.9,8011.91,316.25,5,Delayed,0,0
SHP00573,PO01543,2024-08-17,2024-08-29,2024-08-29,Manama,Bahrain,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,4511.2,19.77,9270.79,562.08,2,Delivered,0,1
SHP00574,PO00214,2024-05-17,2024-05-28,2024-05-28,Dammam,Saudi Arabia,Jubail,Saudi Arabia,FedEx,Express Courier,1388.4,4.92,3864.28,235.41,4,Customs Hold,0,0
SHP00575,PO00791,2024-10-03,2024-10-14,2024-10-14,Milan,Italy,Dammam,Saudi Arabia,DB Schenker,Sea Freight,2157.4,6.62,6189.16,403.1,6,Delivered,1,0
SHP00576,PO01832,2024-10-07,2024-10-30,2024-10-30,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,Saudi Post Logistics,Express Courier,1607.6,7.87,1106.74,72.03,0,Delivered,0,0
SHP00577,PO01313,2023-01-31,2023-02-11,2023-02-11,Riyadh,Saudi Arabia,Jeddah,Saudi Arabia,FedEx,Express Courier,2277.6,8.37,2943.98,139.16,0,Delivered,0,0
SHP00578,PO01800,2023-01-15,2023-02-09,2023-02-11,Muscat,Oman,Riyadh,Saudi Arabia,Aramex,Road Transport,4911.8,14.14,7840.95,163.68,7,Delivered,0,0
SHP00579,PO00412,2023-04-11,2023-04-15,2023-04-15,Manama,Bahrain,Dubai,UAE,Agility Logistics,Express Courier,933.2,3.95,2093.27,115.9,0,In Transit,0,1
SHP00580,PO00452,2024-12-25,2025-01-11,2025-01-12,Milan,Italy,Madinah,Saudi Arabia,DHL Global,Air Freight,1852.8,5.65,5513.12,437.41,2,Customs Hold,0,0
SHP00581,PO00700,2024-03-06,2024-03-26,2024-03-26,Munich,Germany,Dubai,UAE,Saudi Post Logistics,Air Freight,752.2,3.57,1016.26,44.01,0,Delivered,0,0
SHP00582,PO00002,2023-12-09,2023-12-28,2023-12-29,Jeddah,Saudi Arabia,Dammam,Saudi Arabia,Maersk Line,Air Freight,202.6,0.61,237.38,16.44,3,In Transit,0,0
SHP00583,PO00257,2023-06-26,2023-07-08,2023-07-17,Muscat,Oman,Jubail,Saudi Arabia,DB Schenker,Express Courier,4455.6,16.48,11797.49,848.77,7,In Transit,0,0
SHP00584,PO00090,2023-08-15,2023-08-17,2023-08-23,Shanghai,China,Dubai,UAE,DHL Global,Road Transport,3946.5,19.78,6365.11,506.48,4,In Transit,0,1
SHP00585,PO01000,2024-09-14,2024-09-22,2024-09-22,Shanghai,China,Dammam,Saudi Arabia,Agility Logistics,Air Freight,2543.5,8.76,4048.38,293.5,5,Customs Hold,0,0
SHP00586,PO01705,2023-12-06,2023-12-16,2023-12-16,Munich,Germany,Riyadh,Saudi Arabia,Agility Logistics,Sea Freight,2641.4,12.69,4881.4,243.92,1,Delivered,0,0
SHP00587,PO00479,2023-01-29,2023-02-08,2023-02-09,Cairo,Egypt,Madinah,Saudi Arabia,NAQEL Express,Air Freight,2120.4,7.27,4696.95,142.42,2,Delivered,0,0
SHP00588,PO01199,2024-11-13,2024-11-18,2024-11-20,Dubai,UAE,Jubail,Saudi Arabia,Maersk Line,Rail,3508.4,20.1,9307.48,263.56,0,Delivered,0,0
SHP00589,PO01891,2024-10-09,2024-10-25,2024-10-25,Amman,Jordan,Dammam,Saudi Arabia,DB Schenker,Sea Freight,3683.7,15.16,8249.0,358.3,4,Delivered,0,1
SHP00590,PO01182,2024-11-23,2024-12-07,2024-12-10,Munich,Germany,Riyadh,Saudi Arabia,Saudi Post Logistics,Rail,3281.9,13.22,8097.35,486.18,7,In Transit,0,0
SHP00591,PO00971,2023-06-05,2023-06-19,2023-06-19,Amman,Jordan,Madinah,Saudi Arabia,Agility Logistics,Sea Freight,2832.6,16.17,4958.0,318.52,5,In Transit,0,0
SHP00592,PO00675,2024-04-28,2024-05-02,2024-05-02,Seoul,South Korea,Dammam,Saudi Arabia,NAQEL Express,Express Courier,715.1,2.73,1229.35,35.18,5,Delivered,0,0
SHP00593,PO00883,2023-08-31,2023-09-13,2023-09-13,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,Aramex,Express Courier,4143.0,17.02,9108.78,534.88,6,In Transit,0,0
SHP00594,PO01640,2023-03-20,2023-03-31,2023-04-10,Dubai,UAE,Dubai,UAE,FedEx,Express Courier,235.2,1.29,627.23,22.21,0,Delivered,0,0
SHP00595,PO01161,2024-09-21,2024-09-23,2024-09-27,Milan,Italy,Jeddah,Saudi Arabia,DB Schenker,Sea Freight,2032.4,10.15,3718.16,150.91,7,Delivered,0,0
SHP00596,PO00315,2024-12-14,2024-12-19,2024-12-19,Muscat,Oman,Jubail,Saudi Arabia,Agility Logistics,Express Courier,2314.4,11.54,3788.8,292.58,3,Delivered,0,1
SHP00597,PO01802,2024-10-31,2024-11-22,2024-11-25,Seoul,South Korea,Jubail,Saudi Arabia,DHL Global,Air Freight,1674.5,4.87,4836.13,361.9,6,Delayed,0,1
SHP00598,PO01655,2024-09-13,2024-09-26,2024-09-26,Cairo,Egypt,Jubail,Saudi Arabia,DB Schenker,Sea Freight,2346.7,9.14,1999.78,153.33,6,Customs Hold,0,0
SHP00599,PO01536,2024-04-19,2024-05-14,2024-05-14,Mumbai,India,Jubail,Saudi Arabia,Agility Logistics,Express Courier,1567.3,6.42,3540.85,106.53,3,Delivered,0,1
SHP00600,PO00582,2023-03-28,2023-04-15,2023-04-15,Milan,Italy,Jeddah,Saudi Arabia,NAQEL Express,Air Freight,2198.8,8.36,5708.4,417.78,0,Delivered,0,0
SHP00601,PO01906,2023-06-22,2023-07-13,2023-07-14,Manama,Bahrain,Dubai,UAE,Saudi Post Logistics,Air Freight,4191.6,22.35,12104.37,571.95,1,Customs Hold,0,1
SHP00602,PO00749,2023-09-01,2023-09-21,2023-09-21,Riyadh,Saudi Arabia,Madinah,Saudi Arabia,Saudi Post Logistics,Rail,899.0,4.26,2666.04,96.62,2,Delivered,0,0
SHP00603,PO00836,2023-02-02,2023-02-23,2023-02-23,Istanbul,Turkey,Jeddah,Saudi Arabia,Aramex,Road Transport,983.6,5.58,807.11,27.79,1,Delayed,0,0
SHP00604,PO01013,2023-11-30,2023-12-21,2023-12-21,Dammam,Saudi Arabia,Dammam,Saudi Arabia,DB Schenker,Air Freight,353.4,1.08,644.27,20.22,5,Delivered,0,0
SHP00605,PO01956,2024-03-11,2024-03-19,2024-03-19,Mumbai,India,Madinah,Saudi Arabia,Aramex,Express Courier,317.8,1.19,905.94,48.83,7,Delivered,0,0
SHP00606,PO01901,2024-10-19,2024-10-21,2024-10-21,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,DHL Global,Express Courier,910.8,3.19,2055.23,70.89,2,In Transit,0,0
SHP00607,PO00452,2024-12-27,2025-01-09,2025-01-09,Milan,Italy,Dubai,UAE,DHL Global,Rail,680.0,3.07,1949.92,78.49,4,Delivered,0,0
SHP00608,PO00200,2024-05-13,2024-05-28,2024-05-28,Istanbul,Turkey,Jeddah,Saudi Arabia,FedEx,Express Courier,1124.9,3.7,2657.51,73.49,4,Delivered,0,1
SHP00609,PO01970,2024-03-12,2024-03-15,2024-03-15,Amman,Jordan,Riyadh,Saudi Arabia,DB Schenker,Air Freight,3201.1,12.13,5095.06,246.36,5,Delivered,0,1
SHP00610,PO00970,2024-01-13,2024-02-06,2024-02-09,Munich,Germany,Jeddah,Saudi Arabia,Maersk Line,Air Freight,2277.1,13.21,4557.13,131.62,7,Delivered,0,0
SHP00611,PO00743,2023-10-13,2023-11-05,2023-11-06,Muscat,Oman,Dammam,Saudi Arabia,DHL Global,Sea Freight,2136.0,7.5,6317.35,139.08,6,Customs Hold,0,0
SHP00612,PO00182,2024-10-23,2024-11-16,2024-11-16,Seoul,South Korea,Riyadh,Saudi Arabia,Agility Logistics,Road Transport,4388.9,19.21,5377.52,175.39,2,In Transit,0,0
SHP00613,PO01205,2023-09-08,2023-09-14,2023-09-15,Manama,Bahrain,Riyadh,Saudi Arabia,Maersk Line,Sea Freight,2343.8,13.02,6561.75,508.26,6,In Transit,0,0
SHP00614,PO01042,2024-01-23,2024-02-08,2024-02-11,Riyadh,Saudi Arabia,Riyadh,Saudi Arabia,DHL Global,Sea Freight,3027.8,15.63,5604.51,237.23,0,Delivered,0,1
SHP00615,PO01364,2024-10-30,2024-11-21,2024-11-21,Seoul,South Korea,Dubai,UAE,Agility Logistics,Rail,4662.5,14.26,5637.97,237.81,6,Delivered,0,0
SHP00616,PO01975,2023-04-29,2023-05-08,2023-05-10,Shanghai,China,Dubai,UAE,FedEx,Air Freight,959.9,4.63,1388.35,81.79,6,Customs Hold,0,1
SHP00617,PO01580,2024-01-09,2024-01-20,2024-01-23,Istanbul,Turkey,Riyadh,Saudi Arabia,Saudi Post Logistics,Sea Freight,2354.4,9.45,3022.94,239.68,1,In Transit,0,0
SHP00618,PO01494,2023-07-31,2023-08-20,2023-08-20,Cairo,Egypt,Dubai,UAE,Saudi Post Logistics,Express Courier,2071.5,6.73,1101.04,73.92,3,In Transit,0,0
SHP00619,PO00374,2024-04-10,2024-05-05,2024-05-05,Dammam,Saudi Arabia,Jubail,Saudi Arabia,Aramex,Sea Freight,93.1,0.51,272.49,7.54,1,In Transit,0,0
SHP00620,PO01204,2024-02-08,2024-03-04,2024-03-04,Mumbai,India,Madinah,Saudi Arabia,FedEx,Rail,2012.7,12.66,1359.01,38.92,6,Delivered,0,0
SHP00621,PO00967,2023-02-19,2023-02-23,2023-02-23,Amman,Jordan,Riyadh,Saudi Arabia,Aramex,Express Courier,2819.8,16.17,5780.12,185.07,2,Delivered,1,0
SHP00622,PO00313,2023-03-10,2023-04-01,2023-04-01,Amman,Jordan,Jeddah,Saudi Arabia,DB Schenker,Express Courier,2000.9,11.33,2302.54,109.72,6,Delivered,0,1
SHP00623,PO00406,2024-01-31,2024-02-19,2024-02-27,Dubai,UAE,Jubail,Saudi Arabia,DB Schenker,Rail,2044.2,7.11,1144.99,88.22,7,Delivered,0,0
SHP00624,PO00804,2023-04-19,2023-04-30,2023-04-30,Munich,Germany,Dubai,UAE,Maersk Line,Express Courier,3187.2,16.59,4848.33,143.15,5,Customs Hold,0,0
SHP00625,PO01187,2024-10-18,2024-11-09,2024-11-09,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,Aramex,Rail,1932.6,6.44,1673.36,114.51,2,Delivered,0,0
SHP00626,PO00502,2023-02-14,2023-03-10,2023-03-12,Dammam,Saudi Arabia,Madinah,Saudi Arabia,Aramex,Rail,4806.7,16.26,5653.66,173.06,3,Delivered,0,1
SHP00627,PO00882,2024-08-29,2024-09-03,2024-09-03,Manama,Bahrain,Dubai,UAE,DB Schenker,Express Courier,3657.9,16.1,6829.72,538.31,6,Delivered,0,0
SHP00628,PO01514,2024-02-25,2024-03-20,2024-03-27,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,Aramex,Road Transport,4860.7,17.95,14399.58,1056.49,3,Delivered,0,0
SHP00629,PO01862,2023-05-20,2023-05-24,2023-05-24,Milan,Italy,Jubail,Saudi Arabia,Saudi Post Logistics,Rail,4010.0,20.47,5009.45,114.33,3,Delivered,0,0
SHP00630,PO00508,2024-04-11,2024-04-16,2024-04-18,Dammam,Saudi Arabia,Jubail,Saudi Arabia,DB Schenker,Rail,2133.1,13.04,1787.64,125.05,3,Delivered,0,1
SHP00631,PO00508,2024-04-15,2024-05-04,2024-05-05,Dammam,Saudi Arabia,Madinah,Saudi Arabia,Aramex,Air Freight,4655.4,29.93,6814.99,175.47,5,Delivered,0,0
SHP00632,PO01188,2024-12-18,2024-12-24,2024-12-28,Manama,Bahrain,Riyadh,Saudi Arabia,FedEx,Rail,3203.9,11.16,7039.68,263.74,0,Delivered,0,0
SHP00633,PO00094,2023-12-10,2023-12-15,2023-12-23,Seoul,South Korea,Jeddah,Saudi Arabia,NAQEL Express,Air Freight,223.1,1.29,458.71,25.81,3,Delivered,0,0
SHP00634,PO00656,2023-08-08,2023-09-01,2023-09-01,Riyadh,Saudi Arabia,Dubai,UAE,Maersk Line,Sea Freight,3298.0,11.87,7847.73,194.24,7,Delivered,0,1
SHP00635,PO00436,2024-02-15,2024-02-26,2024-02-26,Kuala Lumpur,Malaysia,Jeddah,Saudi Arabia,FedEx,Express Courier,4552.9,18.49,6518.82,158.82,4,In Transit,0,0
SHP00636,PO00233,2024-07-21,2024-08-14,2024-08-14,Seoul,South Korea,Dubai,UAE,Aramex,Rail,746.1,2.17,2063.18,145.71,0,Delivered,0,1
SHP00637,PO01473,2024-01-14,2024-02-02,2024-02-02,Cairo,Egypt,Jubail,Saudi Arabia,DHL Global,Air Freight,4195.0,22.86,6087.36,370.57,0,Delivered,0,0
SHP00638,PO00365,2024-07-31,2024-08-19,2024-08-20,Mumbai,India,Dammam,Saudi Arabia,Saudi Post Logistics,Air Freight,3571.4,15.74,5008.41,297.16,0,Customs Hold,0,0
SHP00639,PO00895,2024-03-22,2024-04-04,2024-04-04,Mumbai,India,Dubai,UAE,FedEx,Air Freight,4458.2,17.92,2525.26,164.04,1,Delivered,0,0
SHP00640,PO00887,2024-03-29,2024-04-13,2024-04-18,Muscat,Oman,Dubai,UAE,Maersk Line,Air Freight,1633.3,7.54,2887.68,209.3,2,Delivered,0,0
SHP00641,PO00351,2024-06-24,2024-07-14,2024-07-14,Milan,Italy,Riyadh,Saudi Arabia,Saudi Post Logistics,Air Freight,3221.5,20.83,9224.96,191.1,3,Delivered,0,0
SHP00642,PO00125,2024-07-12,2024-07-14,2024-07-16,Cairo,Egypt,Madinah,Saudi Arabia,Maersk Line,Express Courier,1334.3,6.24,2494.3,111.67,7,Delivered,0,0
SHP00643,PO00514,2023-09-06,2023-09-27,2023-09-29,Muscat,Oman,Dubai,UAE,FedEx,Sea Freight,3269.5,14.31,7028.44,490.91,5,Delayed,0,0
SHP00644,PO01835,2023-02-23,2023-03-12,2023-03-12,Shanghai,China,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,4652.7,26.21,4506.12,97.1,3,Delivered,0,0
SHP00645,PO00323,2023-10-19,2023-10-29,2023-10-30,Riyadh,Saudi Arabia,Riyadh,Saudi Arabia,Agility Logistics,Express Courier,203.6,0.62,405.44,16.96,2,Delivered,0,0
SHP00646,PO01382,2023-12-08,2023-12-25,2023-12-25,Munich,Germany,Dubai,UAE,Maersk Line,Rail,1394.0,6.33,3526.81,163.63,6,Customs Hold,0,1
SHP00647,PO01292,2024-11-17,2024-11-24,2024-11-24,Milan,Italy,Madinah,Saudi Arabia,Maersk Line,Road Transport,3191.9,12.34,2236.32,77.8,1,Delivered,0,0
SHP00648,PO01543,2024-08-17,2024-09-10,2024-09-12,Manama,Bahrain,Dammam,Saudi Arabia,Agility Logistics,Rail,2222.9,6.73,4359.5,175.69,4,Delivered,0,0
SHP00649,PO00080,2024-06-29,2024-07-04,2024-07-04,Cairo,Egypt,Jubail,Saudi Arabia,DHL Global,Rail,4356.5,17.9,10875.28,301.64,2,Delivered,0,0
SHP00650,PO00717,2023-09-28,2023-10-14,2023-10-14,Manama,Bahrain,Jeddah,Saudi Arabia,NAQEL Express,Air Freight,1646.8,8.76,1435.88,81.9,5,Delivered,0,0
SHP00651,PO00549,2023-07-14,2023-08-02,2023-08-02,Mumbai,India,Jubail,Saudi Arabia,NAQEL Express,Air Freight,4893.4,14.33,10024.12,727.6,3,Delivered,0,0
SHP00652,PO01827,2023-01-22,2023-01-29,2023-01-29,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,FedEx,Express Courier,2540.0,8.97,2511.1,141.59,4,In Transit,0,0
SHP00653,PO00278,2024-06-05,2024-06-14,2024-06-14,Shanghai,China,Madinah,Saudi Arabia,Agility Logistics,Road Transport,697.8,3.53,484.0,30.97,6,Delivered,0,0
SHP00654,PO00319,2024-09-05,2024-09-17,2024-09-17,Riyadh,Saudi Arabia,Dubai,UAE,DB Schenker,Sea Freight,4698.4,17.01,3013.09,79.13,6,Delivered,0,0
SHP00655,PO00537,2023-06-09,2023-06-13,2023-06-15,Cairo,Egypt,Madinah,Saudi Arabia,DB Schenker,Road Transport,926.4,2.85,953.68,28.88,6,Delivered,0,0
SHP00656,PO00066,2024-09-15,2024-09-25,2024-09-27,Amman,Jordan,Dammam,Saudi Arabia,DHL Global,Road Transport,1056.8,3.26,2996.07,75.03,1,Delivered,0,0
SHP00657,PO00601,2023-05-16,2023-06-02,2023-06-02,Dubai,UAE,Jubail,Saudi Arabia,DHL Global,Express Courier,2680.8,12.77,7079.28,467.92,6,Delivered,0,0
SHP00658,PO00331,2023-11-10,2023-11-15,2023-11-17,Dubai,UAE,Jubail,Saudi Arabia,Aramex,Road Transport,3320.1,15.99,6529.27,474.72,7,Delivered,0,0
SHP00659,PO00440,2023-05-06,2023-05-27,2023-05-27,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,DHL Global,Road Transport,1237.3,8.23,2056.14,140.99,4,Delivered,0,0
SHP00660,PO01084,2023-07-26,2023-08-12,2023-08-17,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,FedEx,Sea Freight,1731.0,7.12,4711.14,142.71,5,In Transit,1,0
SHP00661,PO01031,2023-11-15,2023-11-25,2023-12-01,Muscat,Oman,Riyadh,Saudi Arabia,FedEx,Rail,2698.6,9.43,7950.61,607.32,4,Delivered,0,1
SHP00662,PO00146,2024-09-20,2024-09-22,2024-09-24,Mumbai,India,Dammam,Saudi Arabia,Agility Logistics,Sea Freight,3640.7,16.14,9692.63,558.29,3,In Transit,0,0
SHP00663,PO01805,2024-09-08,2024-09-26,2024-10-04,Manama,Bahrain,Jeddah,Saudi Arabia,Maersk Line,Rail,1723.9,7.34,4523.1,162.72,1,Delivered,0,0
SHP00664,PO00338,2024-09-21,2024-09-27,2024-09-27,Muscat,Oman,Dammam,Saudi Arabia,Maersk Line,Sea Freight,4553.4,15.06,4408.22,348.12,2,Delivered,0,0
SHP00665,PO01617,2023-09-25,2023-10-17,2023-10-21,Muscat,Oman,Jubail,Saudi Arabia,Maersk Line,Express Courier,1986.0,11.96,4704.5,268.28,4,Delivered,0,0
SHP00666,PO00810,2024-06-07,2024-06-28,2024-07-08,Mumbai,India,Dubai,UAE,DB Schenker,Air Freight,210.5,1.3,140.74,3.53,4,Delivered,0,0
SHP00667,PO00457,2023-04-30,2023-05-09,2023-05-09,Riyadh,Saudi Arabia,Dubai,UAE,Agility Logistics,Sea Freight,3606.1,16.33,5122.59,261.91,5,In Transit,0,0
SHP00668,PO00936,2024-10-19,2024-11-12,2024-11-14,Istanbul,Turkey,Dammam,Saudi Arabia,NAQEL Express,Express Courier,2544.0,9.47,1454.63,56.53,7,Delivered,0,0
